seed,round,honest_r_can,attacker_r_can,attacker_r_old
118,179,0.839557,0.01,0.713185
118,180,0.797579,0.01,0.681746
118,181,0.800818,0.01,0.691124
118,182,0.804005,0.01,0.702163
118,183,0.807141,0.01,0.714055
118,184,0.810226,0.01,0.726255
118,185,0.813263,0.01,0.695685
118,186,0.81625,0.01,0.705163
118,187,0.775438,0.01,0.672743
118,188,0.736666,0.01,0.637947
118,189,0.740879,0.01,0.646708
118,190,0.745025,0.01,0.615093
118,191,0.749105,0.01,0.62589
118,192,0.753119,0.01,0.639212
118,193,0.757069,0.01,0.653902
118,194,0.760956,0.01,0.669177
118,195,0.764781,0.01,0.642672
118,196,0.768544,0.01,0.65529
118,197,0.772248,0.01,0.669187
118,198,0.775892,0.01,0.683627
118,199,0.779477,0.01,0.69812
118,200,0.783006,0.01,0.670229
119,1,0.50632,0.50632,0.52079
119,2,0.513043,0.513043,0.54281
119,3,0.520011,0.520011,0.565173
119,4,0.527115,0.527115,0.587294
119,5,0.534277,0.263557,0.568735
119,6,0.541447,0.266695,0.586821
119,7,0.514374,0.25336,0.56477
119,8,0.521947,0.256855,0.581275
119,9,0.529457,0.260429,0.599245
119,10,0.536889,0.130215,0.576789
119,11,0.544231,0.131802,0.59283
119,12,0.551476,0.133462,0.610257
119,13,0.558619,0.135165,0.628223
119,14,0.565658,0.13689,0.646167
119,15,0.572591,0.068445,0.622543
119,16,0.543961,0.065023,0.594697
119,17,0.551247,0.065829,0.607757
119,18,0.558419,0.066668,0.622931
119,19,0.565478,0.067526,0.639166
119,20,0.572427,0.033763,0.614228
119,21,0.579265,0.034141,0.628237
119,22,0.585995,0.034538,0.643603
119,23,0.592618,0.034945,0.659533
119,24,0.599135,0.035358,0.675499
119,25,0.605548,0.017679,0.649439
119,26,0.611859,0.017858,0.662117
119,27,0.618069,0.018045,0.67591
119,28,0.62418,0.018238,0.690143
119,29,0.630193,0.018433,0.704366
119,30,0.598683,0.017511,0.676088
119,31,0.605104,0.017722,0.687103
119,32,0.611422,0.017932,0.699294
119,33,0.617639,0.01814,0.711995
119,34,0.623757,0.018347,0.724766
119,35,0.592569,0.01743,0.694728
119,36,0.599088,0.017649,0.704481
119,37,0.605503,0.017865,0.715487
119,38,0.611815,0.018078,0.727081
119,39,0.618026,0.018288,0.738815
119,40,0.624137,0.01,0.707533
119,41,0.630151,0.01,0.716404
119,42,0.636069,0.01,0.726586
119,43,0.641891,0.01,0.737412
119,44,0.647621,0.01,0.748431
119,45,0.653259,0.01,0.716293
119,46,0.658807,0.01,0.724556
119,47,0.664266,0.01,0.734174
119,48,0.669638,0.01,0.744473
119,49,0.674924,0.01,0.755003
119,50,0.680125,0.01,0.722279
119,51,0.685243,0.01,0.730127
119,52,0.690279,0.01,0.739358
119,53,0.695235,0.01,0.749298
119,54,0.700111,0.01,0.759492
119,55,0.704909,0.01,0.726368
119,56,0.709631,0.01,0.733932
119,57,0.714276,0.01,0.742899
119,58,0.718848,0.01,0.752593
119,59,0.723346,0.01,0.762559
119,60,0.727773,0.01,0.729162
119,61,0.732129,0.01,0.736532
119,62,0.736414,0.01,0.745318
119,63,0.740632,0.01,0.754845
119,64,0.744782,0.01,0.764654
119,65,0.748865,0.01,0.73107
119,66,0.752883,0.01,0.738308
119,67,0.715239,0.01,0.703133
119,68,0.719795,0.01,0.710241
119,69,0.683806,0.01,0.675639
119,70,0.688865,0.01,0.639374
119,71,0.693843,0.01,0.6474
119,72,0.698741,0.01,0.658469
119,73,0.703562,0.01,0.67129
119,74,0.708305,0.01,0.684986
119,75,0.712972,0.01,0.656723
119,76,0.717564,0.01,0.668183
119,77,0.722083,0.01,0.681057
119,78,0.72653,0.01,0.694584
119,79,0.730905,0.01,0.708254
119,80,0.735211,0.01,0.679401
119,81,0.69845,0.01,0.6467
119,82,0.703275,0.01,0.656265
119,83,0.708023,0.01,0.668152
119,84,0.712694,0.01,0.681304
119,85,0.717291,0.01,0.652659
119,86,0.721815,0.01,0.664029
119,87,0.726266,0.01,0.67693
119,88,0.730645,0.01,0.69056
119,89,0.734955,0.01,0.704382
119,90,0.739196,0.01,0.675755
119,91,0.743369,0.01,0.686611
119,92,0.747475,0.01,0.698708
119,93,0.751515,0.01,0.711361
119,94,0.755491,0.01,0.724113
119,95,0.759403,0.01,0.694074
119,96,0.763253,0.01,0.703842
119,97,0.76704,0.01,0.714872
119,98,0.770768,0.01,0.726493
119,99,0.774436,0.01,0.738257
119,100,0.778045,0.01,0.707016
119,101,0.781596,0.01,0.715917
119,102,0.78509,0.01,0.726129
119,103,0.788529,0.01,0.736984
119,104,0.791912,0.01,0.748031
119,105,0.795242,0.01,0.715928
119,106,0.798518,0.01,0.724215
119,107,0.801742,0.01,0.733856
119,108,0.804914,0.01,0.744177
119,109,0.808035,0.01,0.754727
119,110,0.811107,0.01,0.722027
119,111,0.814129,0.01,0.729893
119,112,0.817103,0.01,0.73914
119,113,0.820029,0.01,0.749095
119,114,0.822909,0.01,0.759303
119,115,0.825742,0.01,0.726196
119,116,0.82853,0.01,0.733772
119,117,0.831274,0.01,0.74275
119,118,0.833973,0.01,0.752454
119,119,0.83663,0.01,0.76243
119,120,0.839244,0.01,0.729044
119,121,0.841816,0.01,0.736422
119,122,0.844347,0.01,0.745216
119,123,0.846837,0.01,0.75475
119,124,0.849288,0.01,0.764566
119,125,0.851699,0.01,0.730989
119,126,0.854072,0.01,0.738233
119,127,0.856407,0.01,0.746901
119,128,0.858704,0.01,0.756317
119,129,0.860965,0.01,0.766025
119,130,0.86319,0.01,0.732318
119,131,0.865379,0.01,0.739469
119,132,0.867533,0.01,0.748052
119,133,0.869652,0.01,0.757388
119,134,0.871738,0.01,0.767022
119,135,0.87379,0.01,0.733226
119,136,0.875809,0.01,0.740314
119,137,0.877796,0.01,0.748838
119,138,0.879752,0.01,0.75812
119,139,0.881676,0.01,0.767702
119,140,0.883569,0.01,0.733846
119,141,0.885432,0.01,0.740891
119,142,0.84116,0.01,0.705486
119,143,0.843701,0.01,0.712431
119,144,0.846202,0.01,0.721442
119,145,0.848663,0.01,0.688219
119,146,0.851084,0.01,0.696597
119,147,0.853467,0.01,0.706871
119,148,0.855812,0.01,0.718167
119,149,0.858119,0.01,0.729893
119,150,0.860389,0.01,0.698823
119,151,0.862622,0.01,0.70799
119,152,0.864821,0.01,0.718542
119,153,0.866983,0.01,0.729775
119,154,0.869112,0.01,0.741219
119,155,0.871206,0.01,0.709626
119,156,0.873267,0.01,0.7183
119,157,0.875294,0.01,0.728316
119,158,0.87729,0.01,0.738997
119,159,0.879253,0.01,0.749888
119,160,0.881185,0.01,0.717605
119,161,0.883086,0.01,0.725768
119,162,0.884957,0.01,0.735295
119,163,0.840709,0.01,0.702183
119,164,0.843257,0.01,0.710298
119,165,0.845765,0.01,0.67657
119,166,0.848233,0.01,0.684969
119,167,0.850661,0.01,0.6955
119,168,0.853051,0.01,0.707199
119,169,0.855402,0.01,0.719416
119,170,0.857715,0.01,0.689028
119,171,0.859992,0.01,0.698743
119,172,0.862232,0.01,0.709844
119,173,0.864436,0.01,0.721616
119,174,0.866605,0.01,0.73358
119,175,0.86874,0.01,0.702627
119,176,0.87084,0.01,0.711764
119,177,0.872907,0.01,0.722218
119,178,0.87494,0.01,0.733311
119,179,0.876941,0.01,0.74459
119,180,0.87891,0.01,0.712771
119,181,0.880847,0.01,0.721267
119,182,0.882754,0.01,0.731104
119,183,0.88463,0.01,0.74161
119,184,0.886476,0.01,0.752334
119,185,0.888292,0.01,0.719845
119,186,0.890079,0.01,0.727859
119,187,0.891838,0.01,0.737246
119,188,0.893569,0.01,0.747332
119,189,0.895272,0.01,0.757662
119,190,0.896947,0.01,0.724701
119,191,0.898596,0.01,0.73238
119,192,0.900219,0.01,0.741454
119,193,0.901815,0.01,0.751249
119,194,0.903386,0.01,0.761308
119,195,0.904932,0.01,0.728022
119,196,0.906453,0.01,0.735471
119,197,0.90795,0.01,0.744331
119,198,0.909422,0.01,0.753926
119,199,0.910872,0.01,0.763799
119,200,0.912298,0.01,0.730291
120,1,0.50632,0.50632,0.52079
120,2,0.513043,0.513043,0.54281
120,3,0.520011,0.520011,0.565173
120,4,0.527115,0.527115,0.587294
120,5,0.534277,0.263557,0.568735
120,6,0.541447,0.266695,0.586821
120,7,0.548586,0.269976,0.605706
120,8,0.55567,0.273341,0.624716
120,9,0.562682,0.276746,0.643414
120,10,0.569612,0.138373,0.62051
120,11,0.576451,0.139853,0.635351
120,12,0.583194,0.141401,0.65111
120,13,0.58984,0.142988,0.66714
120,14,0.596386,0.144595,0.683012
120,15,0.602832,0.072298,0.656688
120,16,0.609179,0.072989,0.669076
120,17,0.615427,0.073715,0.682536
120,18,0.621576,0.074461,0.696413
120,19,0.627628,0.075218,0.710274
120,20,0.633584,0.037609,0.681536
120,21,0.639445,0.037931,0.69221
120,22,0.645213,0.038272,0.704071
120,23,0.650889,0.038622,0.716459
120,24,0.656475,0.038978,0.728932
120,25,0.661971,0.019489,0.698533
120,26,0.667379,0.019639,0.708028
120,27,0.672701,0.019799,0.718793
120,28,0.677937,0.019963,0.73016
120,29,0.68309,0.020131,0.741682
120,30,0.688161,0.01,0.710147
120,31,0.69315,0.01,0.718837
120,32,0.69806,0.01,0.728851
120,33,0.702891,0.01,0.73952
120,34,0.707644,0.01,0.750393
120,35,0.712322,0.01,0.718081
120,36,0.716925,0.01,0.72622
120,37,0.721454,0.01,0.735722
120,38,0.725911,0.01,0.745914
120,39,0.730296,0.01,0.756344
120,40,0.734612,0.01,0.723501
120,41,0.738858,0.01,0.731264
120,42,0.743036,0.01,0.740416
120,43,0.747148,0.01,0.750282
120,44,0.751193,0.01,0.760409
120,45,0.755174,0.01,0.727203
120,46,0.759091,0.01,0.734709
120,47,0.762946,0.01,0.743622
120,48,0.766739,0.01,0.753266
120,49,0.770471,0.01,0.763185
120,50,0.774143,0.01,0.729732
120,51,0.777757,0.01,0.737062
120,52,0.781313,0.01,0.745812
120,53,0.784812,0.01,0.755304
120,54,0.788255,0.01,0.765082
120,55,0.791643,0.01,0.731459
120,56,0.794977,0.01,0.73867
120,57,0.798257,0.01,0.747308
120,58,0.801485,0.01,0.756696
120,59,0.761411,0.01,0.72294
120,60,0.765228,0.01,0.685949
120,61,0.768984,0.01,0.692576
120,62,0.772681,0.01,0.701793
120,63,0.776318,0.01,0.712506
120,64,0.779897,0.01,0.723971
120,65,0.783418,0.01,0.692817
120,66,0.786884,0.01,0.702081
120,67,0.790293,0.01,0.712818
120,68,0.793649,0.01,0.724291
120,69,0.79695,0.01,0.736006
120,70,0.800199,0.01,0.704775
120,71,0.760189,0.01,0.66988
120,72,0.764026,0.01,0.677873
120,73,0.725825,0.01,0.644829
120,74,0.730212,0.01,0.654272
120,75,0.734528,0.01,0.623066
120,76,0.738776,0.01,0.633878
120,77,0.742955,0.01,0.647044
120,78,0.747068,0.01,0.661469
120,79,0.751115,0.01,0.676414
120,80,0.755097,0.01,0.649446
120,81,0.759016,0.01,0.661689
120,82,0.762871,0.01,0.675208
120,83,0.766665,0.01,0.689277
120,84,0.770399,0.01,0.703411
120,85,0.731879,0.01,0.675079
120,86,0.736169,0.01,0.686092
120,87,0.74039,0.01,0.698301
120,88,0.744544,0.01,0.711036
120,89,0.748631,0.01,0.723848
120,90,0.752653,0.01,0.693868
120,91,0.756611,0.01,0.703669
120,92,0.760505,0.01,0.714723
120,93,0.764337,0.01,0.726363
120,94,0.768107,0.01,0.738143
120,95,0.771818,0.01,0.706918
120,96,0.775469,0.01,0.715829
120,97,0.779061,0.01,0.72605
120,98,0.782596,0.01,0.736912
120,99,0.786075,0.01,0.747965
120,100,0.789497,0.01,0.715868
120,101,0.792865,0.01,0.72416
120,102,0.79618,0.01,0.733805
120,103,0.799441,0.01,0.74413
120,104,0.80265,0.01,0.754683
120,105,0.805807,0.01,0.721988
120,106,0.808914,0.01,0.729856
120,107,0.811972,0.01,0.739106
120,108,0.81498,0.01,0.749063
120,109,0.81794,0.01,0.759274
120,110,0.820853,0.01,0.726169
120,111,0.779811,0.01,0.689507
120,112,0.783334,0.01,0.696211
120,113,0.7868,0.01,0.705403
120,114,0.790212,0.01,0.716024
120,115,0.793568,0.01,0.684333
120,116,0.796871,0.01,0.693531
120,117,0.800121,0.01,0.704403
120,118,0.803319,0.01,0.71614
120,119,0.806466,0.01,0.728195
120,120,0.809563,0.01,0.697452
120,121,0.81261,0.01,0.706807
120,122,0.815608,0.01,0.717505
120,123,0.818558,0.01,0.728856
120,124,0.821461,0.01,0.740395
120,125,0.824318,0.01,0.708906
120,126,0.827129,0.01,0.717645
120,127,0.829895,0.01,0.727717
120,128,0.832616,0.01,0.738447
120,129,0.835295,0.01,0.749382
120,130,0.83793,0.01,0.717149
120,131,0.840523,0.01,0.725346
120,132,0.843075,0.01,0.734905
120,133,0.845585,0.01,0.745151
120,134,0.803306,0.01,0.712422
120,135,0.806453,0.01,0.676367
120,136,0.80955,0.01,0.683657
120,137,0.812597,0.01,0.693493
120,138,0.815596,0.01,0.704782
120,139,0.818546,0.01,0.716782
120,140,0.821449,0.01,0.686269
120,141,0.824306,0.01,0.695987
120,142,0.827117,0.01,0.707147
120,143,0.785761,0.01,0.67614
120,144,0.789189,0.01,0.68585
120,145,0.792562,0.01,0.654104
120,146,0.795881,0.01,0.663958
120,147,0.799147,0.01,0.675873
120,148,0.802361,0.01,0.688884
120,149,0.805523,0.01,0.702336
120,150,0.808635,0.01,0.673438
120,151,0.811696,0.01,0.684218
120,152,0.771112,0.01,0.65344
120,153,0.774774,0.01,0.663772
120,154,0.778377,0.01,0.676003
120,155,0.781923,0.01,0.646687
120,156,0.785413,0.01,0.65787
120,157,0.788846,0.01,0.670778
120,158,0.792225,0.01,0.684541
120,159,0.795549,0.01,0.698575
120,160,0.79882,0.01,0.670273
120,161,0.802039,0.01,0.681409
120,162,0.805206,0.01,0.693796
120,163,0.808323,0.01,0.706741
120,164,0.81139,0.01,0.719779
120,165,0.814408,0.01,0.690094
120,166,0.817377,0.01,0.700122
120,167,0.820299,0.01,0.711397
120,168,0.823174,0.01,0.723251
120,169,0.826004,0.01,0.735235
120,170,0.784703,0.01,0.704257
120,171,0.788148,0.01,0.713347
120,172,0.791538,0.01,0.723736
120,173,0.794873,0.01,0.734756
120,174,0.798155,0.01,0.745956
120,175,0.801385,0.01,0.714037
120,176,0.804563,0.01,0.722455
120,177,0.80769,0.01,0.732218
120,178,0.810767,0.01,0.742652
120,179,0.813794,0.01,0.753307
120,180,0.816774,0.01,0.720735
120,181,0.819705,0.01,0.728689
120,182,0.82259,0.01,0.73802
120,183,0.825428,0.01,0.748053
120,184,0.828222,0.01,0.758334
120,185,0.83097,0.01,0.725313
120,186,0.833675,0.01,0.73295
120,187,0.836336,0.01,0.741985
120,188,0.838954,0.01,0.751743
120,189,0.841531,0.01,0.761768
120,190,0.844067,0.01,0.728441
120,191,0.846562,0.01,0.735861
120,192,0.849017,0.01,0.744694
120,193,0.851432,0.01,0.754263
120,194,0.853809,0.01,0.764113
120,195,0.856148,0.01,0.730577
120,196,0.85845,0.01,0.737849
120,197,0.860715,0.01,0.746544
120,198,0.862943,0.01,0.755985
120,199,0.865136,0.01,0.765716
120,200,0.867294,0.01,0.732037
121,1,0.50632,0.50632,0.52079
121,2,0.513043,0.513043,0.54281
121,3,0.520011,0.520011,0.565173
121,4,0.527115,0.527115,0.587294
121,5,0.534277,0.263557,0.568735
121,6,0.541447,0.266695,0.586821
121,7,0.548586,0.269976,0.605706
121,8,0.55567,0.273341,0.624716
121,9,0.562682,0.276746,0.643414
121,10,0.569612,0.138373,0.62051
121,11,0.576451,0.139853,0.635351
121,12,0.583194,0.141401,0.65111
121,13,0.554034,0.134331,0.625467
121,14,0.561147,0.136031,0.638885
121,15,0.568152,0.068016,0.611507
121,16,0.57505,0.068765,0.624411
121,17,0.581841,0.069551,0.639137
121,18,0.588526,0.070358,0.654743
121,19,0.595106,0.071176,0.670597
121,20,0.601582,0.035588,0.64456
121,21,0.607954,0.035942,0.65736
121,22,0.614226,0.036313,0.671331
121,23,0.583514,0.034498,0.643641
121,24,0.590177,0.034908,0.65567
121,25,0.596734,0.017454,0.626676
121,26,0.603186,0.017634,0.638465
121,27,0.609534,0.017823,0.652172
121,28,0.615782,0.018018,0.666842
121,29,0.621929,0.018216,0.681835
121,30,0.627978,0.01,0.654776
121,31,0.63393,0.01,0.666856
121,32,0.639787,0.01,0.680161
121,33,0.645551,0.01,0.693987
121,34,0.651222,0.01,0.707865
121,35,0.656802,0.01,0.679201
121,36,0.623962,0.01,0.646627
121,37,0.629979,0.01,0.656254
121,38,0.635899,0.01,0.668181
121,39,0.641725,0.01,0.68136
121,40,0.647457,0.01,0.652736
121,41,0.653098,0.01,0.664114
121,42,0.658648,0.01,0.677019
121,43,0.66411,0.01,0.69065
121,44,0.669484,0.01,0.70447
121,45,0.674772,0.01,0.675839
121,46,0.679976,0.01,0.686692
121,47,0.645977,0.01,0.655918
121,48,0.651641,0.01,0.666196
121,49,0.657215,0.01,0.678341
121,50,0.6627,0.01,0.648893
121,51,0.668097,0.01,0.659963
121,52,0.673407,0.01,0.672755
121,53,0.678633,0.01,0.6864
121,54,0.683774,0.01,0.700318
121,55,0.688834,0.01,0.671874
121,56,0.693813,0.01,0.682906
121,57,0.698712,0.01,0.695194
121,58,0.703532,0.01,0.708045
121,59,0.708276,0.01,0.720994
121,60,0.712943,0.01,0.691204
121,61,0.717536,0.01,0.701155
121,62,0.722056,0.01,0.71236
121,63,0.726503,0.01,0.724148
121,64,0.730879,0.01,0.736069
121,65,0.735185,0.01,0.705018
121,66,0.739422,0.01,0.714055
121,67,0.743591,0.01,0.724395
121,68,0.747694,0.01,0.735369
121,69,0.75173,0.01,0.746527
121,70,0.714144,0.01,0.714557
121,71,0.718718,0.01,0.722939
121,72,0.723218,0.01,0.732668
121,73,0.727647,0.01,0.743071
121,74,0.732004,0.01,0.753697
121,75,0.736292,0.01,0.72109
121,76,0.740512,0.01,0.72902
121,77,0.744663,0.01,0.738328
121,78,0.748749,0.01,0.748339
121,79,0.752769,0.01,0.7586
121,80,0.756724,0.01,0.725556
121,81,0.760617,0.01,0.733176
121,82,0.764447,0.01,0.742195
121,83,0.768216,0.01,0.751938
121,84,0.771924,0.01,0.76195
121,85,0.775574,0.01,0.728606
121,86,0.779164,0.01,0.736015
121,87,0.782698,0.01,0.744837
121,88,0.786175,0.01,0.754397
121,89,0.789596,0.01,0.764238
121,90,0.792962,0.01,0.730691
121,91,0.796275,0.01,0.737955
121,92,0.799535,0.01,0.746642
121,93,0.802742,0.01,0.756077
121,94,0.805898,0.01,0.765801
121,95,0.809004,0.01,0.732114
121,96,0.81206,0.01,0.739279
121,97,0.815067,0.01,0.747875
121,98,0.818026,0.01,0.757224
121,99,0.777124,0.01,0.723421
121,100,0.78069,0.01,0.686386
121,101,0.784199,0.01,0.692983
121,102,0.787652,0.01,0.702172
121,103,0.79105,0.01,0.712859
121,104,0.794393,0.01,0.724299
121,105,0.754673,0.01,0.693116
121,106,0.758598,0.01,0.702359
121,107,0.762461,0.01,0.713077
121,108,0.766262,0.01,0.724532
121,109,0.770001,0.01,0.73623
121,110,0.773681,0.01,0.70498
121,111,0.734997,0.01,0.670067
121,112,0.739237,0.01,0.678046
121,113,0.74341,0.01,0.688447
121,114,0.747515,0.01,0.700208
121,115,0.751555,0.01,0.669894
121,116,0.75553,0.01,0.680076
121,117,0.759441,0.01,0.69187
121,118,0.76329,0.01,0.704467
121,119,0.767078,0.01,0.717327
121,120,0.770804,0.01,0.687548
121,121,0.774472,0.01,0.697587
121,122,0.77808,0.01,0.708923
121,123,0.781631,0.01,0.720868
121,124,0.785125,0.01,0.732961
121,125,0.788563,0.01,0.702133
121,126,0.791946,0.01,0.711342
121,127,0.795274,0.01,0.721851
121,128,0.79855,0.01,0.732988
121,129,0.801773,0.01,0.744302
121,130,0.804945,0.01,0.712521
121,131,0.808066,0.01,0.72104
121,132,0.811137,0.01,0.730897
121,133,0.814159,0.01,0.741421
121,134,0.817132,0.01,0.75216
121,135,0.820058,0.01,0.719689
121,136,0.822937,0.01,0.727715
121,137,0.82577,0.01,0.737113
121,138,0.828558,0.01,0.747208
121,139,0.831301,0.01,0.757547
121,140,0.834,0.01,0.724596
121,141,0.836656,0.01,0.732283
121,142,0.839269,0.01,0.741364
121,143,0.841841,0.01,0.751165
121,144,0.799749,0.01,0.717902
121,145,0.802953,0.01,0.68136
121,146,0.806106,0.01,0.688305
121,147,0.809208,0.01,0.697819
121,148,0.812261,0.01,0.708808
121,149,0.815265,0.01,0.720529
121,150,0.81822,0.01,0.689683
121,151,0.821129,0.01,0.699164
121,152,0.823991,0.01,0.710103
121,153,0.826807,0.01,0.721765
121,154,0.829578,0.01,0.733655
121,155,0.832305,0.01,0.702634
121,156,0.834988,0.01,0.71174
121,157,0.837628,0.01,0.722173
121,158,0.840226,0.01,0.733253
121,159,0.842782,0.01,0.744525
121,160,0.845298,0.01,0.712703
121,161,0.847773,0.01,0.721197
121,162,0.850209,0.01,0.731036
121,163,0.852605,0.01,0.741544
121,164,0.854964,0.01,0.752271
121,165,0.857284,0.01,0.719785
121,166,0.859568,0.01,0.727803
121,167,0.861815,0.01,0.737193
121,168,0.864026,0.01,0.747282
121,169,0.866201,0.01,0.757615
121,170,0.868342,0.01,0.724658
121,171,0.870449,0.01,0.73234
121,172,0.872521,0.01,0.741417
121,173,0.874561,0.01,0.751214
121,174,0.876568,0.01,0.761275
121,175,0.878543,0.01,0.727992
121,176,0.880486,0.01,0.735443
121,177,0.882399,0.01,0.744305
121,178,0.88428,0.01,0.753902
121,179,0.886132,0.01,0.763777
121,180,0.887954,0.01,0.730271
121,181,0.889746,0.01,0.737564
121,182,0.89151,0.01,0.746279
121,183,0.893246,0.01,0.755738
121,184,0.894954,0.01,0.765486
121,185,0.896635,0.01,0.731827
121,186,0.898289,0.01,0.739013
121,187,0.899916,0.01,0.747627
121,188,0.901518,0.01,0.756993
121,189,0.903093,0.01,0.766653
121,190,0.904644,0.01,0.732891
121,191,0.906169,0.01,0.740002
121,192,0.907671,0.01,0.748548
121,193,0.909148,0.01,0.75785
121,194,0.910602,0.01,0.767451
121,195,0.912032,0.01,0.733617
121,196,0.91344,0.01,0.740678
121,197,0.867768,0.01,0.705292
121,198,0.869883,0.01,0.71225
121,199,0.871965,0.01,0.721273
121,200,0.874014,0.01,0.688066
122,1,0.50632,0.50632,0.52079
122,2,0.513043,0.513043,0.54281
122,3,0.520011,0.520011,0.565173
122,4,0.527115,0.527115,0.587294
122,5,0.534277,0.263557,0.568735
122,6,0.541447,0.266695,0.586821
122,7,0.548586,0.269976,0.605706
122,8,0.55567,0.273341,0.624716
122,9,0.562682,0.276746,0.643414
122,10,0.569612,0.138373,0.62051
122,11,0.576451,0.139853,0.635351
122,12,0.583194,0.141401,0.65111
122,13,0.58984,0.142988,0.66714
122,14,0.596386,0.144595,0.683012
122,15,0.566567,0.137366,0.656688
122,16,0.57349,0.139094,0.669076
122,17,0.580306,0.140817,0.682536
122,18,0.587016,0.142528,0.696413
122,19,0.59362,0.144223,0.710274
122,20,0.600119,0.072111,0.681536
122,21,0.606515,0.072825,0.69221
122,22,0.61281,0.073568,0.704071
122,23,0.619004,0.074326,0.716459
122,24,0.625099,0.075091,0.728932
122,25,0.631097,0.037546,0.698533
122,26,0.636999,0.037871,0.708028
122,27,0.642807,0.038213,0.718793
122,28,0.648522,0.038565,0.73016
122,29,0.616096,0.036637,0.69877
122,30,0.622238,0.018318,0.663935
122,31,0.628282,0.018485,0.67209
122,32,0.596868,0.017561,0.639329
122,33,0.603318,0.017751,0.649031
122,34,0.609665,0.017948,0.661158
122,35,0.61591,0.01,0.632115
122,36,0.622056,0.01,0.643758
122,37,0.628103,0.01,0.657259
122,38,0.634053,0.01,0.67169
122,39,0.639908,0.01,0.686425
122,40,0.607913,0.01,0.659031
122,41,0.614186,0.01,0.670854
122,42,0.620359,0.01,0.683909
122,43,0.626434,0.01,0.697494
122,44,0.632411,0.01,0.711142
122,45,0.638292,0.01,0.682198
122,46,0.644079,0.01,0.692758
122,47,0.649774,0.01,0.704534
122,48,0.617285,0.01,0.674126
122,49,0.623409,0.01,0.684167
122,50,0.629434,0.01,0.652751
122,51,0.635363,0.01,0.662792
122,52,0.641198,0.01,0.674855
122,53,0.646938,0.01,0.687982
122,54,0.652587,0.01,0.701529
122,55,0.658146,0.01,0.672733
122,56,0.663616,0.01,0.683577
122,57,0.668998,0.01,0.695729
122,58,0.674294,0.01,0.70848
122,59,0.640579,0.01,0.678823
122,60,0.64633,0.01,0.645625
122,61,0.651989,0.01,0.654976
122,62,0.619389,0.01,0.623672
122,63,0.625479,0.01,0.634425
122,64,0.631471,0.01,0.64754
122,65,0.637368,0.01,0.619688
122,66,0.64317,0.01,0.63218
122,67,0.648879,0.01,0.646476
